`^31`VE3174`1741`02.11.2025`00.17`03.11.2025`21.50`14`309`0,00`169`6410,00`0,00`6410,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`870`0`329993,00`329993,00`0,00`6772`6758`14`199753`199443`309`115067`114898`169`3053411,00`3047001,00`6410,00`00:17 02,11,2025`21:50 03,11,2025`0,00`0,00`0,00`6410,00`2575,00`0,00`0,00`0`0,00`0,00`0,00`3835,00`6410,00`-2575,00`0`0`1407`0`0`0`96,42`718,74`438505,57`0,00`172,94`0,00`409,17`0,00`0,00`0,00`686,78`0,00`0,00`154,00`1062,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`5723,22`686,78`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,5`0,0`0,00`35618`98455`65510`22114`TF34104`14`0`0`0`0`0`0`0`6410,00`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`5723,00`0,00`@11~31
`^31`VE3174`1016`04.11.2025`07.07`04.11.2025`15.15`10`94`0,00`74`3118,00`129,00`3247,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`871`0`330122,00`329993,00`129,00`6782`6772`10`199847`199753`94`115141`115067`74`3056529,00`3053411,00`3118,00`07:07 04,11,2025`15:15 04,11,2025`0,00`0,00`0,00`3247,00`0,00`0,00`0,00`0`0,00`0,00`0,00`3247,00`3118,00`129,00`0`0`1407`0`0`0`96,42`718,74`438853,49`0,00`172,94`0,00`409,17`0,00`0,00`0,00`347,92`0,00`0,00`154,00`1062,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`2899,08`347,92`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`129,00`-129,00`0,00`0,00`0,0`0,0`0,00`17811`28788`525`15411`TF34104`10`0`0`0`0`0`0`129,00`3118,00`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`2899,00`0,00`@11~31
`^31`VE3174`1013`05.11.2025`07.57`05.11.2025`16.10`8`166`0,00`87`3833,00`0,00`3833,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`872`0`330122,00`330122,00`0,00`6790`6782`8`200013`199847`166`115228`115141`87`3060362,00`3056529,00`3833,00`07:57 05,11,2025`16:10 05,11,2025`0,00`0,00`0,00`3833,00`0,00`0,00`0,00`0`0,00`0,00`0,00`3833,00`3833,00`0,00`0`0`1407`0`0`0`96,42`718,74`439264,16`0,00`172,94`0,00`409,17`0,00`0,00`0,00`410,67`0,00`0,00`154,00`1062,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`3422,33`410,67`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,0`0,0`0,00`16594`24974`4597`9684`TF34104`8`0`0`0`0`0`0`0`3833,00`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`3422,00`0,00`@11~31
`^31`VE3174`1741`06.11.2025`01.21`08.11.2025`01.53`21`345`0,00`162`9514,00`0,00`9474,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`873`0`330122,00`330122,00`0,00`6811`6790`21`200358`200013`345`115390`115228`162`3069876,00`3060362,00`9514,00`01:21 06,11,2025`01:53 08,11,2025`0,00`0,00`0,00`9474,00`3807,00`0,00`0,00`0`0,00`0,00`0,00`5667,00`9474,00`-3807,00`0`0`1407`0`0`0`96,42`718,74`440279,22`0,00`172,94`0,00`409,17`0,00`0,00`0,00`1015,06`0,00`0,00`154,00`1102,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`40,00`0,00`0,00`0,00`0,00`8458,94`1015,06`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,5`0,0`0,00`46568`160468`14270`30122`TF34104`21`0`0`0`0`0`0`0`9474,00`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`8459,00`0,00`@11~31
`^31`VE3174`1038`08.11.2025`14.56`09.11.2025`03.24`9`104`0,00`56`2196,00`295,00`2229,00`262,00`0,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`874`0`330417,00`330122,00`295,00`6820`6811`9`200462`200358`104`115446`115390`56`3072072,00`3069876,00`2196,00`14:56 08,11,2025`03:24 09,11,2025`262,00`0,00`0,00`2229,00`0,00`0,00`0,00`0`0,00`0,00`0,00`2229,00`2196,00`33,00`0`0`1407`0`0`0`96,42`718,74`440546,13`0,00`172,94`0,00`409,17`0,00`0,00`0,00`266,91`28,08`0,00`154,00`1102,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`2224,09`266,91`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`30,00`33,00`-3,00`0,00`0,00`0,0`0,0`0,00`10477`44210`696`6147`TF34104`9`0`0`0`0`0`0`33,00`2196,00`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`1990,00`28,08`@11~31
`^31`VE3174`1741`09.11.2025`13.48`14.11.2025`07.12`30`1018`0,00`709`20150,00`1668,00`21251,00`0,00`567,00`0,00`0,00`0,00`0,00`0,00`0`0,00`0,00`0,00`875`0`332085,00`330417,00`1668,00`6850`6820`30`201481`200462`1018`116155`115446`709`3092221,76`3072072,00`20150,00`13:48 09,11,2025`07:12 14,11,2025`0,00`567,00`0,00`21251,00`8538,00`0,00`0,00`0`0,00`0,00`0,00`13280,00`20150,00`-6870,00`0`0`1407`0`0`0`96,42`718,74`442883,80`0,00`172,94`0,00`409,17`0,00`0,00`0,00`2337,67`60,72`0,00`154,00`1102,00`6,00`10,00`12,00`0,00`0,00`0,00`6,00`0,00`0,00`0,00`922900817`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`19480,33`2337,67`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`0,00`1668,00`1668,00`0,00`0,00`0,00`0,5`0,0`0,00`192337`319599`88666`168263`TF34104`30`0`0`0`0`0`0`1668,00`19583,28`566,72`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`0`18974,00`60,72`@11~31
